TIMESTAMP_ISO,External_Temp,Conductivity_us,SpConductivity_us,Salinity,Chlorophyll_ugL,Chlorophyll_RFU,BGA_PE_RFU,BGA_PE_ugL,Lat,Long,ODO_Sat,Depth
2025-05-03T11:00:00,6.212756,30852.71,48119.86,30.86315,0.786221,0.1965552,0.2135235,0.5978657,-68,44,4,1
2025-05-03T12:00:00,6.289413,30957.66,48173.55,30.90952,0.8233916,0.2058479,0.3047488,0.8532966,-68,44,4,1
2025-05-03T13:00:00,6.162327,30902.84,48270.57,30.96453,1.18222,0.295555,0.7136129,1.998116,-68,44,4,1
2025-05-03T14:00:00,6.340208,31003.02,48171.41,30.91346,1.673998,0.4184996,0.8204991,2.297398,-68,44,4,1
2025-05-03T15:00:00,6.58532,31162.67,48069.79,30.86709,0.6950701,0.1737675,0.02859878,0.08007658,-68,44,4,1
2025-05-03T16:00:00,6.452345,31091.79,48149.09,30.90953,1.444953,0.3612384,1.1775,3.296999,-68,44,4,1
2025-05-03T17:00:00,6.437071,31084.44,48159.48,30.91529,2.649813,0.6624532,1.782196,4.990149,-68,44,4,1
2025-05-03T18:00:00,6.579702,31192.62,48123.97,30.90499,2.129437,0.5323592,1.073243,3.005082,-68,44,4,1
2025-05-03T19:00:00,6.362656,30969.71,48087.62,30.8564,3.196021,0.7990052,1.399803,3.919448,-68,44,4,1
2025-05-03T20:00:00,6.216542,30866.09,48135.3,30.87451,2.249982,0.5624956,1.151494,3.224184,-68,44,4,1
2025-05-03T21:00:00,6.284546,30913.33,48111.53,30.865,3.020823,0.7552058,0.72137,2.019836,-68,44,4,1
2025-05-03T22:00:00,6.537203,30720.16,47454.49,30.4256,2.28239,0.5705974,1.56515,4.38242,-68,44,4,1
2025-05-03T23:00:00,6.477484,30873.02,47774.79,30.64653,2.036991,0.5092478,1.206188,3.377328,-68,44,4,1
2025-05-04T00:00:00,6.404344,30962.58,48017.18,30.81083,2.304332,0.5760831,1.096265,3.069541,-68,44,4,1
2025-05-04T01:00:00,6.379623,30912.35,47974.41,30.77787,1.830965,0.4577412,2.192807,6.13986,-68,44,4,1
2025-05-04T02:00:00,6.360586,30901.89,47985.25,30.78355,5.50992,1.37748,1.923139,5.384789,-68,44,4,1
2025-05-04T03:00:00,6.409641,30876.74,47876.54,30.71162,3.486908,0.8717271,1.772694,4.963543,-68,44,4,1
2025-05-04T04:00:00,6.434598,30894.19,47868.22,30.70834,2.145226,0.5363066,1.515103,4.242287,-68,44,4,1
2025-05-04T05:00:00,6.386262,30829.89,47837.03,30.68113,2.976368,0.744092,1.008108,2.822703,-68,44,4,1
2025-05-04T06:00:00,6.382174,30832.43,47846.76,30.68761,3.618438,0.9046096,7.055851,19.75638,-68,44,4,1
2025-05-04T07:00:00,6.365788,30821.06,47852.35,30.68984,2.354822,0.5887055,1.063336,2.97734,-68,44,4,1
2025-05-04T08:00:00,6.311169,30873.29,48011.21,30.7967,2.083105,0.5207762,1.34541,3.767148,-68,44,4,1
2025-05-04T09:00:00,6.277691,30880.51,48070.25,30.83498,1.54792,0.38698,1.09952,3.078655,-68,44,4,1
2025-05-04T10:00:00,6.499221,30977.41,47905.54,30.74156,2.888432,0.722108,1.61057,4.509596,-68,44,4,1
2025-05-04T11:00:00,6.38535,30938.81,48007.33,30.80184,1.985466,0.4963665,1.895745,5.308084,-68,44,4,1
2025-05-04T12:00:00,6.428353,30950.43,47964.23,30.77579,1.92876,0.48219,1.906812,5.339073,-68,44,4,1
2025-05-04T13:00:00,6.434004,30955.21,47963.61,30.77594,2.641754,0.6604385,1.902199,5.326157,-68,44,4,1
2025-05-04T14:00:00,6.447672,30946.99,47931.5,30.75458,3.097059,0.7742647,1.404152,3.931626,-68,44,4,1
2025-05-04T15:00:00,6.403299,30957.93,48011.45,30.80665,2.011936,0.5029839,1.267814,3.549878,-68,44,4,1
2025-05-04T16:00:00,6.451699,30993.91,47998.44,30.80251,2.357341,0.5893351,1.762398,4.934715,-68,44,4,1
2025-05-04T17:00:00,6.55862,31057.87,47945.86,30.77633,2.460583,0.6151458,1.849217,5.177809,-68,44,4,1
2025-05-04T18:00:00,6.430562,30938.66,47942.86,30.76086,3.438222,0.8595554,2.293186,6.42092,-68,44,4,1
2025-05-04T19:00:00,6.338991,30904.01,48019.31,30.8054,3.334725,0.8336813,1.519493,4.254579,-68,44,4,1
2025-05-04T20:00:00,6.448717,30955.97,47943.92,30.76351,2.510734,0.6276834,1.326086,3.713042,-68,44,4,1
2025-05-04T21:00:00,6.373086,30925.34,48003.87,30.79807,1.706055,0.4265137,1.116959,3.127486,-68,44,4,1
2025-05-04T22:00:00,6.372314,30903.28,47970.72,30.77448,4.009878,1.00247,1.281147,3.587211,-68,44,4,1
2025-05-04T23:00:00,6.48826,30904.23,47807.85,30.6711,2.98613,0.7465325,5.622089,15.74185,-68,44,4,1
2025-05-05T00:00:00,6.42486,30896.95,47886.3,30.72013,2.311368,0.577842,0.7837632,2.194537,-68,44,4,1
2025-05-05T01:00:00,6.4824,30934.44,47862.87,30.70952,4.095043,1.023761,2.127908,5.958144,-68,44,4,1
2025-05-05T02:00:00,6.416416,30883.31,47877.13,30.71274,2.999045,0.7497613,1.980612,5.545713,-68,44,4,1
2025-05-05T03:00:00,6.388529,30840.93,47850.94,30.69123,2.924762,0.7311904,1.864225,5.21983,-68,44,4,1
2025-05-05T04:00:00,6.423996,30792.75,47726.02,30.60637,3.291681,0.8229202,2.736078,7.661017,-68,44,4,1
2025-05-05T05:00:00,6.386627,30695.64,47628.2,30.53312,2.57989,0.6449724,3.301553,9.244349,-68,44,4,1
2025-05-05T06:00:00,6.382139,30679.9,47610.11,30.51984,2.387118,0.5967795,1.266016,3.544845,-68,44,4,1
2025-05-05T07:00:00,6.417572,30701.12,47593.06,30.51145,1.785479,0.4463697,1.104738,3.093267,-68,44,4,1
2025-05-05T08:00:00,6.367168,30742.49,47728.42,30.60211,0.9996767,0.2499192,0.5648158,1.581484,-68,44,4,1
2025-05-05T09:00:00,6.534576,30935.08,47790.18,30.66336,1.163533,0.2908834,0.8231596,2.304847,-68,44,4,1
2025-05-05T10:00:00,6.83167,31053.1,47555.61,30.52685,0.6497501,0.1624375,0.009840718,0.02755401,-68,44,4,1
2025-05-05T11:00:00,6.746645,31065.66,47693.47,30.61627,0.725077,0.1812692,0.08792894,0.246201,-68,44,4,1
2025-05-05T12:00:00,6.754042,31109.53,47750.45,30.65747,0.882488,0.220622,0.4794966,1.342591,-68,44,4,1
2025-05-05T13:00:00,6.71939,31079.69,47753.17,30.65592,1.129776,0.2824441,0.2223536,0.6225901,-68,44,4,1
2025-05-05T14:00:00,6.823179,31184.45,47768.63,30.67728,1.00345,0.2508626,0.4431244,1.240748,-68,44,4,1
2025-05-05T15:00:00,6.853916,31185.69,47727.61,30.65118,1.155954,0.2889886,0.5225763,1.463214,-68,44,4,1
2025-05-05T16:00:00,6.915883,31216.34,47688.15,30.62923,1.423203,0.3558008,0.843674,2.362287,-68,44,4,1
2025-05-05T17:00:00,6.755088,31108.89,47748.02,30.65583,1.496072,0.3740181,1.253669,3.510274,-68,44,4,1
2025-05-05T18:00:00,6.740294,31123.73,47791.52,30.68525,2.837771,0.7094427,1.37281,3.843868,-68,44,4,1
2025-05-05T19:00:00,6.67178,31104.91,47858.79,30.7261,2.367844,0.5919611,1.59152,4.456257,-68,44,4,1
2025-05-05T20:00:00,6.675951,31060.28,47784.27,30.6736,2.745795,0.6864488,1.42343,3.985605,-68,44,4,1
2025-05-05T21:00:00,6.770459,31102.25,47716.32,30.63487,1.093437,0.2733592,2.463548,6.897933,-68,44,4,1
2025-05-05T22:00:00,6.720119,31121.98,47817.12,30.7014,1.555321,0.3888302,2.170971,6.078719,-68,44,4,1
2025-05-05T23:00:00,6.658021,31108.63,47883.88,30.74251,2.195,0.5487499,1.406534,3.938295,-68,44,4,1
2025-05-06T00:00:00,6.880723,31147.53,47631.89,30.58583,3.422425,0.8556063,2.167867,6.070028,-68,44,4,1
2025-05-06T01:00:00,6.843805,31129.19,47655.22,30.59877,1.744262,0.4360654,2.258426,6.323592,-68,44,4,1
2025-05-06T02:00:00,6.797945,31101.53,47676.81,30.60956,3.208112,0.802028,2.424215,6.787801,-68,44,4,1
2025-05-06T03:00:00,6.77099,31080.01,47681.46,30.61018,2.964531,0.7411327,1.903894,5.330902,-68,44,4,1
2025-05-06T04:00:00,6.794274,31062.32,47621.82,30.57015,3.30244,0.82561,2.062218,5.774209,-68,44,4,1
2025-05-06T05:00:00,6.822142,31070.91,47596.16,30.55469,2.744932,0.686233,1.47931,4.142069,-68,44,4,1
2025-05-06T06:00:00,6.813599,31057.86,47588.07,30.5481,1.975924,0.4939811,2.399309,6.718066,-68,44,4,1
2025-05-06T07:00:00,6.81468,31070.11,47605.33,30.56046,2.717235,0.6793087,1.334615,3.736922,-68,44,4,1
2025-05-06T08:00:00,6.757466,31046.79,47649.39,30.58605,1.935551,0.4838879,2.178146,6.098808,-68,44,4,1
2025-05-06T09:00:00,6.799292,31069.5,47625.83,30.57349,2.456974,0.6142435,1.925596,5.391668,-68,44,4,1
2025-05-06T10:00:00,6.748644,31097.23,47739.14,30.6489,1.916453,0.4791133,1.35543,3.795204,-68,44,4,1
2025-05-06T11:00:00,6.732386,31108.54,47779.28,30.67576,2.256026,0.5640064,1.314384,3.680276,-68,44,4,1
2025-05-06T12:00:00,6.737072,31125.11,47798.16,30.68964,2.225269,0.5563172,1.732841,4.851955,-68,44,4,1
2025-05-06T13:00:00,6.8261,31125.79,47674.7,30.61085,3.235988,0.808997,1.868999,5.233198,-68,44,4,1
2025-05-06T14:00:00,6.86813,31162.52,47672.34,30.61333,1.998581,0.4996453,1.775745,4.972087,-68,44,4,1
2025-05-06T15:00:00,6.852099,31153.54,47680.93,30.61785,2.501478,0.6253696,1.894164,5.303659,-68,44,4,1
2025-05-06T16:00:00,6.788441,31101.39,47689.88,30.61789,2.821979,0.7054946,2.491253,6.975509,-68,44,4,1
2025-05-06T17:00:00,6.747019,31060.45,47684.94,30.61025,2.933725,0.7334313,2.010154,5.62843,-68,44,4,1
2025-05-06T18:00:00,6.762728,31079.9,47692.84,30.61743,2.894611,0.7236527,1.960755,5.490115,-68,44,4,1
2025-05-06T19:00:00,6.794781,31112.79,47698.49,30.62465,2.430803,0.6077008,1.68744,4.724832,-68,44,4,1
2025-05-06T20:00:00,6.817256,31110.73,47663.97,30.60237,1.313781,0.3284452,2.286973,6.403526,-68,44,4,1
2025-05-06T21:00:00,6.781898,31113.27,47717.23,30.63667,1.070289,0.2675721,2.507345,7.020567,-68,44,4,1
2025-05-06T22:00:00,6.732367,31058.53,47702.49,30.62125,3.632127,0.9080318,2.229418,6.242369,-68,44,4,1
2025-05-06T23:00:00,6.750222,31094.85,47733.27,30.64489,2.74931,0.6873276,2.145741,6.008073,-68,44,4,1
2025-05-07T00:00:00,6.746571,31121.4,47779.14,30.6771,2.247349,0.5618373,1.451398,4.063915,-68,44,4,1
2025-05-07T01:00:00,6.737874,31051.83,47684.49,30.60903,2.982729,0.7456823,1.93995,5.43186,-68,44,4,1
2025-05-07T02:00:00,6.713278,31011.3,47656.64,30.58679,3.304726,0.8261814,1.961762,5.492933,-68,44,4,1
2025-05-07T03:00:00,6.731291,31031.78,47662.91,30.59305,3.853517,0.9633793,2.410371,6.74904,-68,44,4,1
2025-05-07T04:00:00,6.730591,31039.77,47676.17,30.60239,2.934956,0.733739,2.664087,7.459445,-68,44,4,1
2025-05-07T05:00:00,6.680642,30987.32,47665.46,30.58977,2.798739,0.6996847,1.809057,5.065361,-68,44,4,1
2025-05-07T06:00:00,6.660051,30981.24,47684.95,30.60152,2.717414,0.6793534,1.866467,5.226107,-68,44,4,1
2025-05-07T07:00:00,6.731447,31057.33,47701.94,30.62077,2.399845,0.5999612,1.325434,3.711215,-68,44,4,1
2025-05-07T08:00:00,6.725402,31054.51,47706.06,30.62309,1.73607,0.4340174,1.739297,4.870032,-68,44,4,1
2025-05-07T09:00:00,6.686312,31028.22,47720.41,30.62934,1.422665,0.3556662,0.8412365,2.355462,-68,44,4,1
2025-05-07T10:00:00,6.759192,31092.98,47717.85,30.63485,1.105448,0.2763619,0.4663476,1.305773,-68,44,4,1
2025-05-07T11:00:00,6.839079,31168.62,47722.19,30.64587,1.177926,0.2944815,0.5903734,1.653046,-68,44,4,1
2025-05-07T12:00:00,7.100545,30961.93,47045.98,30.19102,0.9778121,0.244453,0.4430301,1.240484,-68,44,4,1
2025-05-07T13:00:00,7.247923,30828.13,46643.19,29.91891,2.387057,0.5967642,1.451329,4.063723,-68,44,4,1
2025-05-07T14:00:00,7.449017,30789.78,46316.01,29.70484,1.314097,0.3285242,0.688459,1.927685,-68,44,4,1
2025-05-07T15:00:00,7.704401,30833.06,46043.26,29.53332,1.036081,0.2590202,0.7875149,2.205042,-68,44,4,1
2025-05-07T16:00:00,7.867103,30812.31,45799.74,29.37408,1.956416,0.4891039,1.175668,3.291871,-68,44,4,1
2025-05-07T17:00:00,7.700566,30851.73,46076.18,29.55633,2.212982,0.5532456,1.129243,3.161879,-68,44,4,1
2025-05-07T18:00:00,7.720855,31051.52,46347.75,29.75067,2.400923,0.6002308,1.3423,3.758439,-68,44,4,1
2025-05-07T19:00:00,7.431235,31047.73,46727.9,29.99544,2.654583,0.6636457,1.742038,4.877706,-68,44,4,1
2025-05-07T20:00:00,7.489056,31020.55,46609.53,29.91653,1.792809,0.4482022,1.208795,3.384627,-68,44,4,1
2025-05-07T21:00:00,7.337397,31015.07,46805.01,30.04178,2.122563,0.5306407,1.522393,4.2627,-68,44,4,1
2025-05-07T22:00:00,7.477364,30874.01,46404.92,29.77036,2.687423,0.6718558,0.9554343,2.675216,-68,44,4,1
2025-05-07T23:00:00,7.800511,30225.53,45012.64,28.81155,3.221481,0.8053703,1.959422,5.486381,-68,44,4,1
2025-05-08T00:00:00,7.91877,29910.25,44393.79,28.3837,3.279938,0.8199846,4.084847,11.43757,-68,44,4,1
2025-05-08T01:00:00,7.850235,30005.47,44621.82,28.53937,2.664304,0.666076,1.352025,3.785669,-68,44,4,1
2025-05-08T02:00:00,7.711925,30166.14,45037.69,28.82215,2.586199,0.6465498,1.346417,3.769967,-68,44,4,1
2025-05-08T03:00:00,7.975532,29423.52,43601.21,27.82923,1.473829,0.3684573,1.277234,3.576255,-68,44,4,1
2025-05-08T04:00:00,7.678806,30237.19,45186.43,28.92459,2.462759,0.6156899,1.539956,4.311878,-68,44,4,1
2025-05-08T05:00:00,7.673237,30001.41,44841.21,28.68021,2.617897,0.6544743,1.237262,3.464335,-68,44,4,1
2025-05-08T06:00:00,7.721892,30103.44,44931.31,28.74778,2.288544,0.572136,1.280051,3.584142,-68,44,4,1
2025-05-08T07:00:00,7.421783,30444.1,45831.87,29.35956,1.901319,0.4753298,1.201075,3.363009,-68,44,4,1
2025-05-08T08:00:00,7.633361,30252.12,45267.47,28.97816,1.728357,0.4320891,0.5869021,1.643326,-68,44,4,1
2025-05-08T09:00:00,7.52429,30530.62,45827.05,29.36494,1.057556,0.2643889,0.2596528,0.7270278,-68,44,4,1
2025-05-08T10:00:00,7.565854,30859.26,46265.22,29.67895,0.5379462,0.1344866,0.1188319,0.3327293,-68,44,4,1
2025-05-08T11:00:00,7.455644,30842.38,46386.3,29.75526,0.3948741,0.09871852,-0.05918627,-0.1657216,-68,44,4,1
2025-05-08T12:00:00,8.002683,30784.22,45582.54,29.23099,0.5984946,0.1496237,0.0743859,0.2082805,-68,44,4,1
2025-05-08T13:00:00,7.656954,30810.04,46071.24,29.54916,0.6176015,0.1544004,0.2270699,0.6357957,-68,44,4,1
2025-05-08T14:00:00,8.079708,30859.24,45594.3,29.24538,0.3883585,0.09708963,-0.03932755,-0.1101172,-68,44,4,1
2025-05-08T15:00:00,8.431473,31096.53,45493.29,29.20052,0.5084274,0.1271068,0.2635131,0.7378367,-68,44,4,1
2025-05-08T16:00:00,7.817356,31288.31,46573.04,29.91875,0.7624676,0.1906169,0.3730596,1.044567,-68,44,4,1
2025-05-08T17:00:00,8.722337,31226.98,45315.82,29.0956,1.122684,0.280671,0.4900084,1.372023,-68,44,4,1
2025-05-08T18:00:00,7.950694,31177.77,46233.24,29.6884,1.941599,0.4853998,1.092669,3.059473,-68,44,4,1
2025-05-08T19:00:00,7.941298,31225.3,46316.05,29.74644,2.069136,0.5172841,0.7785036,2.17981,-68,44,4,1
2025-05-08T20:00:00,8.012397,31215.73,46208.79,29.67603,2.060627,0.5151567,0.9750479,2.730134,-68,44,4,1
2025-05-08T21:00:00,7.653725,31271.46,46765.53,30.04159,2.155978,0.5389946,1.108116,3.102726,-68,44,4,1
2025-05-08T22:00:00,7.346515,31332.17,47271.11,30.37362,2.700106,0.6750265,1.043905,2.922933,-68,44,4,1
2025-05-08T23:00:00,7.71751,31235.05,46626.13,29.94803,1.669037,0.4172591,0.805188,2.254526,-68,44,4,1
2025-05-09T00:00:00,7.915369,31292.25,46449.48,29.83909,1.694644,0.4236609,0.7400317,2.072089,-68,44,4,1
2025-05-09T01:00:00,7.487744,31209.21,46894.75,30.1189,2.10755,0.5268876,1.656896,4.639309,-68,44,4,1
2025-05-09T02:00:00,7.467194,31172.79,46867.68,30.09786,1.942723,0.4856806,1.467442,4.108837,-68,44,4,1
2025-05-09T03:00:00,7.18983,31012.11,47000.45,30.167,1.937468,0.4843671,1.768163,4.950856,-68,44,4,1
2025-05-09T04:00:00,7.186617,31035.04,47039.57,30.19448,1.956352,0.4890881,1.30355,3.649941,-68,44,4,1
2025-05-09T05:00:00,7.390111,31187.07,46993.18,30.1801,1.936711,0.4841778,1.325786,3.712201,-68,44,4,1
2025-05-09T06:00:00,7.411862,31210.68,46999.32,30.18641,1.174559,0.2936396,1.046705,2.930774,-68,44,4,1
2025-05-09T07:00:00,7.292647,31268.15,47247.88,30.35218,1.356256,0.3390641,1.163057,3.25656,-68,44,4,1
2025-05-09T08:00:00,7.013485,31206.67,47537.98,30.53203,1.247899,0.3119747,0.86558,2.423624,-68,44,4,1
2025-05-09T09:00:00,6.971266,31203.4,47591.47,30.56595,0.6925641,0.173141,0.7344869,2.056563,-68,44,4,1
2025-05-09T10:00:00,6.757471,31099,47729.5,30.64293,0.8718969,0.2179742,0.6571221,1.839942,-68,44,4,1
2025-05-09T11:00:00,6.989004,31320.86,47745.94,30.67743,0.8074168,0.2018542,0.5978264,1.673914,-68,44,4,1
2025-05-09T12:00:00,6.990838,31296.35,47706.04,30.64925,1.180175,0.2950438,0.854571,2.392799,-68,44,4,1
2025-05-09T13:00:00,6.883591,31055.76,47487.58,30.48365,1.53081,0.3827024,1.38081,3.866269,-68,44,4,1
2025-05-09T14:00:00,7.061916,31196.59,47455.76,30.47827,1.403879,0.3509698,1.068736,2.992461,-68,44,4,1
2025-05-09T15:00:00,7.042521,31244.47,47555.39,30.5472,1.235482,0.3088704,0.7809433,2.186641,-68,44,4,1
2025-05-09T16:00:00,7.045277,31248.76,47558.12,30.5494,1.79422,0.4485549,1.438141,4.026794,-68,44,4,1
2025-05-09T17:00:00,7.180616,31379.81,47570.41,30.57099,2.31806,0.579515,1.547701,4.333562,-68,44,4,1
2025-05-09T18:00:00,7.202919,31409.54,47584.75,30.58328,1.562106,0.3905264,1.533997,4.295192,-68,44,4,1
2025-05-09T19:00:00,7.117757,31405.12,47695.58,30.65403,2.993009,0.7482523,2.187523,6.125065,-68,44,4,1
2025-05-09T20:00:00,6.986496,31235.58,47619.42,30.58729,3.013475,0.7533688,2.153631,6.030167,-68,44,4,1
2025-05-09T21:00:00,6.865713,31192.3,47721.27,30.64785,1.86253,0.4656324,1.77366,4.966249,-68,44,4,1
2025-05-09T22:00:00,6.837636,31212.39,47791.22,30.69475,1.48278,0.370695,1.692815,4.739881,-68,44,4,1
2025-05-09T23:00:00,6.896383,31264.72,47789.24,30.69916,1.656867,0.4142168,1.574737,4.409265,-68,44,4,1
2025-05-10T00:00:00,6.841816,31254.95,47850.53,30.73731,1.915841,0.4789602,1.791573,5.016405,-68,44,4,1
2025-05-10T01:00:00,6.83868,31231.03,47818.3,30.71411,1.586771,0.3966927,1.48107,4.146996,-68,44,4,1
2025-05-10T02:00:00,6.753857,31138.22,47794.76,30.68892,1.725055,0.4312639,1.367541,3.829114,-68,44,4,1
2025-05-10T03:00:00,6.82196,31191.66,47781.38,30.68622,1.764999,0.4412498,1.190585,3.333637,-68,44,4,1
2025-05-10T04:00:00,6.74287,31105.29,47759.6,30.66286,1.247696,0.3119241,1.301725,3.644829,-68,44,4,1
2025-05-10T05:00:00,6.815587,31190.11,47787.92,30.69024,1.368358,0.3420896,1.164033,3.259293,-68,44,4,1
2025-05-10T06:00:00,6.806082,31214.2,47838.13,30.72496,1.568332,0.3920829,1.483008,4.152421,-68,44,4,1
2025-05-10T07:00:00,6.807861,31242.56,47879.1,30.75425,1.135048,0.2837619,1.135898,3.180513,-68,44,4,1
2025-05-10T08:00:00,6.715837,31200.74,47944.16,30.79122,1.183272,0.2958179,1.29174,3.616873,-68,44,4,1
2025-05-10T09:00:00,6.773604,31184.39,47837.93,30.72158,1.48099,0.3702476,1.29264,3.619392,-68,44,4,1
2025-05-10T10:00:00,6.767448,31189.27,47854.04,30.7324,0.8912703,0.2228176,1.228498,3.439795,-68,44,4,1
2025-05-10T11:00:00,6.718776,31179.6,47907.54,30.7655,0.9157776,0.2289444,1.229007,3.441219,-68,44,4,1
2025-05-10T12:00:00,6.768111,31190.06,47854.32,30.73266,1.458088,0.364522,1.42436,3.988208,-68,44,4,1
2025-05-10T13:00:00,6.720423,31042.56,47694.68,30.61452,1.071783,0.2679458,1.520454,4.257272,-68,44,4,1
2025-05-10T14:00:00,6.725547,31063.24,47719.27,30.6325,1.242698,0.3106745,1.874626,5.248952,-68,44,4,1
2025-05-10T15:00:00,6.711231,31089.17,47779.18,30.67358,1.567106,0.3917764,1.378394,3.859503,-68,44,4,1
2025-05-10T16:00:00,6.72271,31065.19,47726.24,30.63715,0.8759402,0.2189851,0.998049,2.794537,-68,44,4,1
2025-05-10T17:00:00,6.718782,31067.46,47735.23,30.64314,1.099307,0.2748267,1.022337,2.862544,-68,44,4,1
2025-05-10T18:00:00,6.723804,31087.39,47758.81,30.66038,1.970409,0.4926022,1.893298,5.301234,-68,44,4,1
2025-05-10T19:00:00,6.780897,31094.96,47690.54,30.61763,1.176239,0.2940597,1.265408,3.543142,-68,44,4,1
2025-05-10T20:00:00,6.716218,31083.17,47762.96,30.66256,1.585477,0.3963691,1.58571,4.439987,-68,44,4,1
2025-05-10T21:00:00,6.724739,31096.93,47772.15,30.66995,1.942922,0.4857305,1.785797,5.000232,-68,44,4,1
2025-05-10T22:00:00,6.775486,31125.6,47745.11,30.65583,1.555308,0.3888269,1.312428,3.674798,-68,44,4,1
2025-05-10T23:00:00,6.670673,31076.57,47816.73,30.69613,1.861642,0.4654106,1.391321,3.895698,-68,44,4,1
2025-05-11T00:00:00,6.646452,31090.8,47872.72,30.73342,1.296236,0.3240591,1.486669,4.162673,-68,44,4,1
2025-05-11T01:00:00,6.670125,31080.47,47823.51,30.70089,1.233932,0.308483,1.212729,3.395641,-68,44,4,1
2025-05-11T02:00:00,6.664429,31018.01,47735.39,30.63776,1.077135,0.2692838,1.19537,3.347035,-68,44,4,1
2025-05-11T03:00:00,6.641349,31040.33,47802.17,30.68282,0.9698952,0.2424738,1.046636,2.930581,-68,44,4,1
2025-05-11T04:00:00,6.664498,30997.47,47703.68,30.61526,1.044765,0.2611912,1.104686,3.093121,-68,44,4,1
2025-05-11T05:00:00,6.624029,31010.79,47781.03,30.66605,1.456398,0.3640996,1.338727,3.748437,-68,44,4,1
2025-05-11T06:00:00,6.631092,31027.93,47797.5,30.67846,1.250331,0.3125826,1.131011,3.166832,-68,44,4,1
2025-05-11T07:00:00,6.63159,31080.11,47877.17,30.73506,0.1596634,0.03991585,0.5480071,1.53442,-68,44,4,1
2025-05-11T08:00:00,6.645964,31095.31,47880.35,30.73878,0.1702479,0.04256199,0.4714445,1.320045,-68,44,4,1
2025-05-11T09:00:00,6.753508,31110.58,47752.82,30.65911,0.2641882,0.06604705,0.5154847,1.443357,-68,44,4,1
2025-05-11T10:00:00,6.733164,31120.47,47796.52,30.68808,0.2447168,0.06117921,0.584319,1.636093,-68,44,4,1
2025-05-11T11:00:00,6.848637,31252.12,47836.67,30.72814,0.2722506,0.06806265,0.6433605,1.801409,-68,44,4,1
2025-05-11T12:00:00,6.886003,31280.39,47827.69,30.72546,0.2836625,0.07091562,0.2643324,0.7401306,-68,44,4,1
2025-05-11T13:00:00,6.963207,31333.12,47800.54,30.71374,0.1258372,0.03145931,0.4309174,1.206569,-68,44,4,1
2025-05-11T14:00:00,7.054833,31338.76,47681.84,30.63824,0.07045071,0.01761268,0.4880837,1.366634,-68,44,4,1
2025-05-11T15:00:00,7.036489,31304.99,47655.87,30.61801,0.1253742,0.03134354,0.4578894,1.28209,-68,44,4,1
2025-05-11T16:00:00,7.04536,31258.06,47572.14,30.55937,0.3815237,0.09538092,0.5476538,1.533431,-68,44,4,1
2025-05-11T17:00:00,7.080518,31366.84,47688.97,30.64576,0.5843009,0.1460752,0.6267641,1.75494,-68,44,4,1
2025-05-11T18:00:00,7.015974,31322.02,47710.24,30.65467,1.166179,0.2915449,1.105433,3.095213,-68,44,4,1
2025-05-11T19:00:00,7.101515,31429.93,47755.76,30.69526,0.8387945,0.2096986,1.040519,2.913453,-68,44,4,1
2025-05-11T20:00:00,7.011618,31348.84,47757.16,30.6876,1.03684,0.25921,1.124243,3.147879,-68,44,4,1
2025-05-11T21:00:00,6.999265,31279.66,47668.9,30.62367,0.9557169,0.2389292,1.036728,2.902838,-68,44,4,1
2025-05-11T22:00:00,6.979252,31273.98,47688.02,30.63532,1.370194,0.3425484,1.129984,3.163954,-68,44,4,1
2025-05-11T23:00:00,6.908232,31276.44,47790.63,30.7013,1.181358,0.2953394,1.116335,3.125738,-68,44,4,1
2025-05-12T00:00:00,6.792139,31199.48,47835.1,30.72139,1.089331,0.2723327,1.575565,4.411581,-68,44,4,1
2025-05-12T01:00:00,6.774712,31162.08,47802.16,30.69625,1.088123,0.2720308,1.125102,3.150287,-68,44,4,1
2025-05-12T02:00:00,6.683745,31170.04,47942.14,30.78651,1.471156,0.3677891,1.225435,3.431218,-68,44,4,1
2025-05-12T03:00:00,6.673728,31119.44,47878.39,30.74022,0.8773084,0.2193271,1.073727,3.006435,-68,44,4,1
2025-05-12T04:00:00,6.657251,31106.81,47882.15,30.74121,1.193649,0.2984123,0.9500501,2.66014,-68,44,4,1
2025-05-12T05:00:00,6.663624,31145.94,47933.4,30.77826,0.7152823,0.1788206,0.7920634,2.217777,-68,44,4,1
2025-05-12T06:00:00,6.687063,31144.19,47897.72,30.75529,0.6115278,0.152882,1.027402,2.876725,-68,44,4,1
2025-05-12T07:00:00,6.648317,31164.54,47983.62,30.81236,0.6043394,0.1510849,1.294083,3.623433,-68,44,4,1
2025-05-12T08:00:00,6.65177,31169.58,47986.52,30.81477,0.333032,0.08325801,0.594583,1.664832,-68,44,4,1
2025-05-12T09:00:00,6.67451,31213.79,48022.46,30.84261,1.362629,0.3406572,1.255772,3.516162,-68,44,4,1
2025-05-12T10:00:00,6.720528,31194.64,47928.18,30.78032,0.3131828,0.07829569,0.783244,2.193083,-68,44,4,1
2025-05-12T11:00:00,6.87994,31307.74,47877.98,30.7606,0.1565323,0.03913308,0.3965122,1.110234,-68,44,4,1
2025-05-12T12:00:00,7.06658,31501.19,47912.62,30.80347,0.2247082,0.05617705,0.4828893,1.35209,-68,44,4,1
2025-05-12T13:00:00,7.220325,31665.23,47947.96,30.84332,0.2009263,0.05023158,0.4066345,1.138577,-68,44,4,1
